"days","Cat_1","Cat_2","L_Start","M_Start","H_Start","average_duration","std_duration","Activity","Var_1","Var_2"
"Wednesday","(44,64]","HS_3",19,20,21,37.5,7.50000008019736,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_>3",11,11,21,17.5376898746671,20.8346293245136,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_1",11,16.5,21,14.1332754392853,4.92430601058394,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_2",10,15.5,20,22.5559759159393,9.66783267239382,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(14,25]","HS_>3",10,10,10,7,0,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_1",12,12,18,15,3.97080891926352,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_2",8,12.5,17,20,0,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_3",12,16,22,5.73946870767197,2.77686382012678,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_>3",5,15,17,52.3240237200786,16.7170354252535,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_1",17,17,22,15.2280232384744,8.59029101031961,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_2",12,14,17,8.6817394756444,2.20306420412228,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_3",5,16,17,22.761692606744,16.3307091012941,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_>3",6,6,17,19.5897104293467,9.99157968586329,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(64,85]","HS_1",14,18,21,16.1975970545433,9.00745105308047,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(64,85]","HS_2",9,13,19,32.0934238575072,18.6379366704785,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(14,25]","HS_2",8,8,8,12,8.03118924433951,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(14,25]","HS_>3",6,6,6,20,15.0000001091932,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_2",0,0,0,40,0,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_>3",6,7,21,17.939064323796,12.7599106739807,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_1",6,12,19,14.2338147817011,1.80107922078137,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_2",7,16,20,41.5396055082399,14.4119868512145,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_3",7,12,18,15.6429301002613,11.7237043529844,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_>3",4,11,22,15.8664546475566,7.29274119185686,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(64,85]","HS_1",10,18,18,17.9721046776835,13.8349410099065,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(64,85]","HS_2",17,17.5,18,5,0,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_2",13,15,17,9,1.00000001494243,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_3",12,12,12,5,0,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_>3",14,17,21,9.82825949590433,0.56034472333481,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_1",4,15,16,26.6666666666667,4.71404523528283,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",12,17,17,27.8005932895996,18.4542261505295,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",6,6,23,7.14522865260078,2.47469945701579,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",6,19,19,13.838616460181,13.1687466057691,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",6,17,19,16.2350183446241,5.24348074167821,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",6,10,10,8.2243492566385,6.16188374733008,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",12,18,18,7.74984243017484,4.46506347429381,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",18,18,18,10,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_3",16,19,20,15,7.07106787704836,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",3,5,22,15.7076642978592,6.41182356000586,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",16,21,21,20.0136341754715,9.99999091236971,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",11,11,11,60,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",6,6,6,15,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",20,20,20,7,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",15,16,17,37.5,7.50000006435841,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_1",8,17,19,23.2864414587716,45.7298571591483,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",12,13.5,18,16.0811155560614,8.28803278802682,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_>3",18,18,18,3,4.44089225556437e-16,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_2",15,19,19,6.81695986691224,3.61265775168408,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_>3",0,22,22,13.5410685754772,7.05636591618219,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_1",17,19,19,12.2372418007627,6.37616221654276,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",5,5,22,22.2017790997045,12.9558463294719,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",6,16,21,21.097155457433,32.0084015842134,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",0,12,22,20.5777508859827,18.1445117118699,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_1",6,10,17,52.570213572259,95.8075303750709,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",1,16,19,30.6227459552632,30.7976449379756,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_3",4,15,23,32.8132467821268,41.5228885334137,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",13,15,23,27.4400691440067,14.3740434468175,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_1",12,17,23,62.7327686131838,99.6032880708342,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_2",10,13,22,28.0450832183519,12.8004788186132,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_3",11,17,17,8.01476352800497,6.99998454966343,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(14,25]","Male",8,10,10,60,0,"Religious activities","CohAge","SEX2"
"Sunday","(14,25]","Female",10,10,10,73.2812803504962,14.9012083585351,"Religious activities","CohAge","SEX2"
"Sunday","(25,44]","Male",10,16,22,25,20.0000005222267,"Religious activities","CohAge","SEX2"
"Sunday","(25,44]","Female",9,10,19,89.4178361519711,38.0605525774478,"Religious activities","CohAge","SEX2"
"Sunday","(44,64]","Male",5,10,15,118.014359681867,85.5471280700563,"Religious activities","CohAge","SEX2"
"Sunday","(44,64]","Female",6,9,21,73.1111477345701,47.4219681780229,"Religious activities","CohAge","SEX2"
"Sunday","(64,85]","Male",6,10,11,71.7963131407513,21.5897994403183,"Religious activities","CohAge","SEX2"
"Sunday","(64,85]","Female",7,10,22,104.136312672373,137.434381207773,"Religious activities","CohAge","SEX2"
"Tuesday","(44,64]","Male",12,12,19,54.443849103703,8.95835955347117,"Religious activities","CohAge","SEX2"
"Tuesday","(44,64]","Female",12,12,16,77.3249744909136,6.80769784522702,"Religious activities","CohAge","SEX2"
"Tuesday","(64,85]","Female",4,4,4,60,0,"Religious activities","CohAge","SEX2"
"Saturday","(14,25]","Female",8,13,18,167.5,62.5000010953928,"Religious activities","CohAge","SEX2"
"Saturday","(25,44]","Male",9,12,15,15,0,"Religious activities","CohAge","SEX2"
"Saturday","(25,44]","Female",7,22,22,62.2788921167963,61.7149107944681,"Religious activities","CohAge","SEX2"
"Saturday","(44,64]","Male",6,22,22,54.0970044398637,72.1324934961016,"Religious activities","CohAge","SEX2"
"Saturday","(44,64]","Female",4,8,21,51.6562404634483,34.2256124520595,"Religious activities","CohAge","SEX2"
"Saturday","(64,85]","Female",6,16,21,46.6648299404377,44.3493534661043,"Religious activities","CohAge","SEX2"
"Monday","(44,64]","Male",4,11,11,30,3.55271375199775e-15,"Religious activities","CohAge","SEX2"
"Monday","(44,64]","Female",21,22,22,27.3892557588766,22.2696819281897,"Religious activities","CohAge","SEX2"
"Monday","(64,85]","Female",6,12,12,28.4298351205943,20.8501318392932,"Religious activities","CohAge","SEX2"
"Thursday","(44,64]","Male",6,6,6,21.2186389051932,9.92546833380194,"Religious activities","CohAge","SEX2"
"Thursday","(44,64]","Female",8,14,14,110.385713065339,59.2247042166842,"Religious activities","CohAge","SEX2"
"Thursday","(64,85]","Female",5,5,5,20,0,"Religious activities","CohAge","SEX2"
"Friday","(14,25]","Male",9,9,9,60,0,"Religious activities","CohAge","SEX2"
"Friday","(25,44]","Female",5,5,5,30,0,"Religious activities","CohAge","SEX2"
"Friday","(44,64]","Female",22,22,22,10,0,"Religious activities","CohAge","SEX2"
"Friday","(64,85]","Male",6,6,19,51.523721220386,12.3754879960394,"Religious activities","CohAge","SEX2"
"Friday","(64,85]","Female",0,6,19,25.2975155228649,11.0999455435225,"Religious activities","CohAge","SEX2"
"Wednesday","(25,44]","Male",4,4,4,20,0,"Religious activities","CohAge","SEX2"
"Wednesday","(25,44]","Female",11,14,17,17.5,12.5000004752976,"Religious activities","CohAge","SEX2"
"Wednesday","(44,64]","Male",6,6,6,60,0,"Religious activities","CohAge","SEX2"
"Wednesday","(64,85]","Male",14,14,19,97.6679277478179,29.0034982443679,"Religious activities","CohAge","SEX2"
"Wednesday","(64,85]","Female",7,14.5,22,76.206497807275,46.3054446381311,"Religious activities","CohAge","SEX2"
"Sunday","(14,25]","$30,000 to $59,999",10,10,10,90,0,"Religious activities","CohAge","IncomeNew"
"Sunday","(14,25]","$60,000 to $99,999",10,10,10,60,7.10542748359428e-15,"Religious activities","CohAge","IncomeNew"
"Sunday","(14,25]","$100,000 and over",8,8,8,60,0,"Religious activities","CohAge","IncomeNew"
"Sunday","(25,44]","Less than $29,999",11,11,19,98.1791753831927,24.7970349507121,"Religious activities","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",10,10,22,73.4248836403112,57.0618629425731,"Religious activities","CohAge","IncomeNew"
"Sunday","(25,44]","$60,000 to $99,999",9,9,10,79.9046271790063,7.03662162672705,"Religious activities","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 and over",9,9,10,54.4462871891912,27.3299264587298,"Religious activities","CohAge","IncomeNew"
"Sunday","(44,64]","Less than $29,999",6,6,21,65.1937593367282,43.8171337101276,"Religious activities","CohAge","IncomeNew"
"Sunday","(44,64]","$30,000 to $59,999",7,13,19,109.29833385644,86.2995341340411,"Religious activities","CohAge","IncomeNew"
"Sunday","(44,64]","$60,000 to $99,999",5,9,9,50.1970384169432,25.4020880498224,"Religious activities","CohAge","IncomeNew"
"Sunday","(44,64]","$100,000 and over",8,10,20,86.8678216172415,52.0830046926019,"Religious activities","CohAge","IncomeNew"
"Sunday","(64,85]","Less than $29,999",7,10,22,55.0550091307076,52.7828505773801,"Religious activities","CohAge","IncomeNew"
"Sunday","(64,85]","$30,000 to $59,999",8,10,11,78.3859446872864,40.1052937741221,"Religious activities","CohAge","IncomeNew"
"Sunday","(64,85]","$60,000 to $99,999",6,10,10,217.372232026607,211.992562296705,"Religious activities","CohAge","IncomeNew"
"Sunday","(64,85]","$100,000 and over",9,11,11,60,7.10542766288998e-15,"Religious activities","CohAge","IncomeNew"
"Tuesday","(44,64]","Less than $29,999",15,17,19,50,10.0000000836243,"Religious activities","CohAge","IncomeNew"
"Tuesday","(44,64]","$60,000 to $99,999",12,12,16,60,0,"Religious activities","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 and over",12,12,12,80,0,"Religious activities","CohAge","IncomeNew"
"Tuesday","(64,85]","$60,000 to $99,999",4,4,4,60,0,"Religious activities","CohAge","IncomeNew"
"Saturday","(14,25]","Less than $29,999",8,13,18,167.5,62.5000010953928,"Religious activities","CohAge","IncomeNew"
"Saturday","(25,44]","$30,000 to $59,999",7,22,22,62.2788921167963,61.7149107944681,"Religious activities","CohAge","IncomeNew"
"Saturday","(25,44]","$100,000 and over",9,12,15,15,0,"Religious activities","CohAge","IncomeNew"
"Saturday","(44,64]","Less than $29,999",4,19,20,61.3554581499334,29.6206195377338,"Religious activities","CohAge","IncomeNew"
"Saturday","(44,64]","$30,000 to $59,999",21,21,21,30,0,"Religious activities","CohAge","IncomeNew"
"Saturday","(44,64]","$60,000 to $99,999",15,19,19,191.871845131343,70.0207423333528,"Religious activities","CohAge","IncomeNew"
"Saturday","(44,64]","$100,000 and over",6,22,22,24.1626854680759,12.7740454847771,"Religious activities","CohAge","IncomeNew"
"Saturday","(64,85]","Less than $29,999",13,13,18,53.0905240855342,7.47671639962442,"Religious activities","CohAge","IncomeNew"
"Saturday","(64,85]","$30,000 to $59,999",10,15.5,21,90,80.0000042569646,"Religious activities","CohAge","IncomeNew"
"Saturday","(64,85]","$60,000 to $99,999",16,16,16,85,0,"Religious activities","CohAge","IncomeNew"
"Saturday","(64,85]","$100,000 and over",6,13,20,25,5.00000008779478,"Religious activities","CohAge","IncomeNew"
"Monday","(44,64]","$30,000 to $59,999",4,4,4,30,0,"Religious activities","CohAge","IncomeNew"
"Monday","(44,64]","$60,000 to $99,999",11,11,22,28.5303958733551,16.7584010867472,"Religious activities","CohAge","IncomeNew"
"Monday","(64,85]","Less than $29,999",12,12,12,80,0,"Religious activities","CohAge","IncomeNew"
"Monday","(64,85]","$60,000 to $99,999",12,12,12,20,0,"Religious activities","CohAge","IncomeNew"
"Monday","(64,85]","$100,000 and over",6,6,6,20,0,"Religious activities","CohAge","IncomeNew"
"Thursday","(44,64]","Less than $29,999",8,8,8,180,0,"Religious activities","CohAge","IncomeNew"
"Thursday","(44,64]","$60,000 to $99,999",6,6,14,33.9280443086215,19.9396270664862,"Religious activities","CohAge","IncomeNew"
"Thursday","(64,85]","$100,000 and over",5,5,5,20,0,"Religious activities","CohAge","IncomeNew"
"Friday","(14,25]","$100,000 and over",9,9,9,60,0,"Religious activities","CohAge","IncomeNew"
"Friday","(25,44]","$100,000 and over",5,5,5,30,0,"Religious activities","CohAge","IncomeNew"
"Friday","(44,64]","$30,000 to $59,999",22,22,22,10,0,"Religious activities","CohAge","IncomeNew"
"Friday","(64,85]","Less than $29,999",19,19,19,51.2232453146272,16.3356164162005,"Religious activities","CohAge","IncomeNew"
"Friday","(64,85]","$30,000 to $59,999",0,6,6,37.0438478419403,11.6448894677227,"Religious activities","CohAge","IncomeNew"
"Friday","(64,85]","$60,000 to $99,999",6,6,6,15,0,"Religious activities","CohAge","IncomeNew"
"Wednesday","(25,44]","$60,000 to $99,999",4,4,17,19.3056751254796,6.68199302270397,"Religious activities","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 and over",6,6,6,60,0,"Religious activities","CohAge","IncomeNew"
"Wednesday","(64,85]","Less than $29,999",7,14,22,91.8326395778206,42.6528135954084,"Religious activities","CohAge","IncomeNew"
"Wednesday","(64,85]","$100,000 and over",19,19,19,60,0,"Religious activities","CohAge","IncomeNew"
"Sunday","(14,25]","not enrolled",8,8,8,60,0,"Religious activities","CohAge","Occup_HEROS_Student"
"Sunday","(14,25]","college or university student",10,10,10,69.2847061458055,13.8685046371321,"Religious activities","CohAge","Occup_HEROS_Student"
"Sunday","(25,44]","not enrolled",9,10,22,61.4554256012818,40.4984870150646,"Religious activities","CohAge","Occup_HEROS_Student"
"Sunday","(25,44]","college or university student",9,9,10,109.630298517245,37.3900374922531,"Religious activities","CohAge","Occup_HEROS_Student"
"Sunday","(44,64]","not enrolled",9,12,19,83.0097456623095,25.732578320942,"Religious activities","CohAge","Occup_HEROS_Student"
"Tuesday","(44,64]","not enrolled",12,12,12,80,0,"Religious activities","CohAge","Occup_HEROS_Student"
"Saturday","(14,25]","college or university student",8,13,18,167.5,62.5000010953928,"Religious activities","CohAge","Occup_HEROS_Student"
"Saturday","(25,44]","not enrolled",7,22,22,50.5546356361662,57.2807994846998,"Religious activities","CohAge","Occup_HEROS_Student"
"Saturday","(44,64]","not enrolled",15,15,15,90,0,"Religious activities","CohAge","Occup_HEROS_Student"
"Thursday","(44,64]","not enrolled",6,6,6,30,3.55271375680296e-15,"Religious activities","CohAge","Occup_HEROS_Student"
"Friday","(14,25]","college or university student",9,9,9,60,0,"Religious activities","CohAge","Occup_HEROS_Student"
"Friday","(25,44]","not enrolled",5,5,5,30,0,"Religious activities","CohAge","Occup_HEROS_Student"
"Friday","(44,64]","not enrolled",22,22,22,10,0,"Religious activities","CohAge","Occup_HEROS_Student"
"Wednesday","(25,44]","not enrolled",4,4,17,19.3056751254796,6.68199302270397,"Religious activities","CohAge","Occup_HEROS_Student"
"Sunday","(14,25]","not in a labor force",10,10,10,60,7.10542748359428e-15,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(14,25]","worker",8,10,10,77.0966248032792,14.8527497246049,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","not in a labor force",9,9,11,88.7769139431413,17.764509212779,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",9,10,22,67.1307173521001,48.5995931822489,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",6,9,18,75.1689067936964,74.526287643376,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",5,9,21,82.8657107715358,48.7143723604373,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",7,10,11,114.74513196166,133.423038016159,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",6,9,22,46.2312949006067,35.5411643466209,"Religious activities","CohAge","Occup_HEROS_Employed"
"Tuesday","(44,64]","not in a labor force",12,12,12,80,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Tuesday","(44,64]","worker",12,12,19,54.6896496887242,8.83216771182865,"Religious activities","CohAge","Occup_HEROS_Employed"
"Tuesday","(64,85]","not in a labor force",4,4,4,60,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(14,25]","unemployed",8,13,18,167.5,62.5000010953928,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(25,44]","not in a labor force",17,17,17,145,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(25,44]","worker",7,22,22,40.753928487633,50.9890904853706,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","not in a labor force",19,19,19,240,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","worker",6,22,22,29.4580899245047,19.2989016754972,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","unemployed",4,12.5,20,67.5,32.6917431683208,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(64,85]","not in a labor force",6,15.5,21,43.2567083246253,44.7153180044638,"Religious activities","CohAge","Occup_HEROS_Employed"
"Saturday","(64,85]","worker",16,16,16,85,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","not in a labor force",22,22,22,10,1.77635696387808e-15,"Religious activities","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","worker",4,11,22,32.5188422912067,13.511795230426,"Religious activities","CohAge","Occup_HEROS_Employed"
"Monday","(64,85]","not in a labor force",12,12,12,20,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Monday","(64,85]","worker",12,12,12,80,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Monday","(64,85]","unemployed",6,6,6,20,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Thursday","(44,64]","not in a labor force",14,14,14,60,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Thursday","(44,64]","worker",6,6,8,62.6298768902168,70.2371964238439,"Religious activities","CohAge","Occup_HEROS_Employed"
"Thursday","(64,85]","worker",5,5,5,20,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Friday","(14,25]","not in a labor force",9,9,9,60,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Friday","(25,44]","worker",5,5,5,30,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Friday","(44,64]","not in a labor force",22,22,22,10,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Friday","(64,85]","not in a labor force",0,6,19,37.8905033483784,9.92733690638558,"Religious activities","CohAge","Occup_HEROS_Employed"
"Friday","(64,85]","worker",6,6,19,33.9838538930102,27.9042033142075,"Religious activities","CohAge","Occup_HEROS_Employed"
"Wednesday","(25,44]","not in a labor force",11,14,17,17.5,12.5000004752976,"Religious activities","CohAge","Occup_HEROS_Employed"
"Wednesday","(25,44]","worker",4,4,4,20,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Wednesday","(44,64]","worker",6,6,6,60,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Wednesday","(64,85]","not in a labor force",7,18,22,72.1954298695429,40.7728850267849,"Religious activities","CohAge","Occup_HEROS_Employed"
"Wednesday","(64,85]","worker",14,14,14,120,0,"Religious activities","CohAge","Occup_HEROS_Employed"
"Sunday","(14,25]","HS_>3",8,10,10,67.5266210115963,13.0057145076118,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_3",9,9,19,62.7960082315402,31.0099666242091,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_>3",10,10,22,76.8373731180487,49.5383581441422,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_1",5,5,20,95.2382588913846,88.7413685078093,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_2",6,9,18,87.702614744646,67.2282225370488,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_3",7,10,21,54.9704440398834,33.666168762894,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_>3",9,9,19,84.5836680300039,25.8605207438027,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_1",6,10,11,102.012793392078,55.5920256307368,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_2",8,10,22,92.4350915589003,136.799120219956,"Religious activities","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_1",16,16,16,60,0,"Religious activities","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_3",12,12,19,60.5137658646432,16.4264366190161,"Religious activities","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_>3",12,12,12,60,0,"Religious activities","CohAge","HH_SIZE2"
"Tuesday","(64,85]","HS_1",4,4,4,60,0,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_>3",8,13,18,167.5,62.5000010953928,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",17,17,17,145,0,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",7,22,22,40.753928487633,50.9890904853706,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_1",4,15,21,67.5583116807242,31.6788510135727,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",12,12,19,37.4233820074438,7.49960896526058,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_3",6,22,22,51.3628628690738,73.4964267273361,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_1",18,18,18,45,0,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_2",10,14.5,21,81.4496372425641,59.2571479484437,"Religious activities","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_>3",6,13,20,25,5.00000008779478,"Religious activities","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_1",4,22,22,28.2287881836079,18.3833504282697,"Religious activities","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_>3",11,11,11,30,0,"Religious activities","CohAge","HH_SIZE2"
"Monday","(64,85]","HS_1",6,12,12,50.6962282912616,29.9919213512391,"Religious activities","CohAge","HH_SIZE2"
"Monday","(64,85]","HS_3",12,12,12,20,0,"Religious activities","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",8,14,14,110.385713065339,59.2247042166842,"Religious activities","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",6,6,6,10,0,"Religious activities","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",6,6,6,30,3.55271375680296e-15,"Religious activities","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",5,5,5,20,0,"Religious activities","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_3",9,9,9,60,0,"Religious activities","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",5,5,5,30,0,"Religious activities","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",22,22,22,10,0,"Religious activities","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_1",19,19,19,75,0,"Religious activities","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",0,6,19,37.8905033483784,9.92733690638558,"Religious activities","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_>3",6,6,6,15,0,"Religious activities","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_>3",4,4,17,19.3056751254796,6.68199302270397,"Religious activities","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_2",6,6,6,60,0,"Religious activities","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_1",11,14.5,18,80,50.0000028685386,"Religious activities","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_2",14,14,19,97.6679277478179,29.0034982443679,"Religious activities","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_3",7,14.5,22,75,45.0000008210874,"Religious activities","CohAge","HH_SIZE2"
"Sunday","(14,25]","Male",9,18,21,42.1903379683761,11.6681536402822,"Essential personal care","CohAge","SEX2"
"Sunday","(14,25]","Female",9,10,21,35.9416727644128,15.7630690888783,"Essential personal care","CohAge","SEX2"
"Sunday","(25,44]","Male",2,11,22,32.235756504391,17.4020594657019,"Essential personal care","CohAge","SEX2"
"Sunday","(25,44]","Female",7,12,21,31.6304441220167,17.0798864359077,"Essential personal care","CohAge","SEX2"
"Sunday","(44,64]","Male",5,19,23,38.8477811466922,21.740859317331,"Essential personal care","CohAge","SEX2"
"Sunday","(44,64]","Female",4,8,23,34.2017041469006,23.5456244388234,"Essential personal care","CohAge","SEX2"
"Sunday","(64,85]","Male",6,17,21,31.76576880018,23.6402886350709,"Essential personal care","CohAge","SEX2"
"Sunday","(64,85]","Female",3,12,22,37.953836547319,62.4776910716764,"Essential personal care","CohAge","SEX2"
"Tuesday","(14,25]","Male",10,19,19,26.1767239882239,12.639462788676,"Essential personal care","CohAge","SEX2"
"Tuesday","(14,25]","Female",6,15,20,22.7134352927764,7.70090487669524,"Essential personal care","CohAge","SEX2"
"Tuesday","(25,44]","Male",6,11,21,20.1996198127362,14.8119220425691,"Essential personal care","CohAge","SEX2"
