"days","Cat_1","Cat_2","L_Start","M_Start","H_Start","average_duration","std_duration","Activity","Var_1","Var_2"
"Saturday","(64,85]","$150,000 and over",18,19.5,21,30,3.55271383932525e-15,"Socializing travel","CohAge","IncomeNew"
"Sunday","(14,25]","non essential worker",8,10,22,20.6202985131829,14.4271161497133,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(14,25]","essential worker",12,20,20,14.0629299539849,8.33285969318121,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(25,44]","non essential worker",9,16,21,22.4597535726254,19.3445755491387,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(25,44]","essential worker",8,8,18,14.9078749326605,8.84329505463348,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(44,64]","non essential worker",5,19,23,15.2356612658548,10.5450977671663,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(44,64]","essential worker",7,18,23,17.2302724568808,16.0515867821304,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(64,85]","non essential worker",7,10,19,16.1910831016078,13.81776658373,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(64,85]","essential worker",6,9,17,24.1371160068695,20.0574690227526,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Wednesday","(14,25]","non essential worker",6,6,21,14.170463940502,5.33434461613015,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Wednesday","(14,25]","essential worker",16,17,18,15,0,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Wednesday","(25,44]","non essential worker",7,18,20,6.05612733887174,6.08061341140227,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Wednesday","(25,44]","essential worker",5,16,21,16.545295493451,11.5705314180265,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Wednesday","(44,64]","non essential worker",11,18,23,32.7311111170075,24.0116357048971,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Wednesday","(44,64]","essential worker",21,21,21,10,0,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Wednesday","(64,85]","non essential worker",10,16.5,21,20.464565490348,9.46155339008848,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Monday","(14,25]","non essential worker",10,10,10,7,0,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Monday","(25,44]","non essential worker",5,17,22,31.4636355960309,22.8908998567946,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Monday","(25,44]","essential worker",12,16,19,5.96434283999281,3.13672463601341,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Monday","(44,64]","non essential worker",5,17,22,19.8654044825534,12.8754810777393,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Monday","(44,64]","essential worker",12,15.5,19,9.18537217043735,2.71938478005683,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Monday","(64,85]","non essential worker",9,13,21,24.8249434200447,16.9806041979988,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Tuesday","(14,25]","non essential worker",6,8,8,15.3553657821191,12.1409008573908,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Tuesday","(25,44]","non essential worker",0,21,21,20.2491396256218,14.1829599443772,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Tuesday","(25,44]","essential worker",7,7,7,15,0,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Tuesday","(44,64]","non essential worker",7,11,22,19.6808540224806,12.2858158406162,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Tuesday","(44,64]","essential worker",4,18,19,16.4312233261233,15.5172252659603,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Tuesday","(64,85]","non essential worker",17,18,18,5,8.88178433082552e-16,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Tuesday","(64,85]","essential worker",10,12,14,32.5,2.50000011451501,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Thursday","(14,25]","non essential worker",13,17,17,9.82041483617326,0.571768745509351,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Thursday","(14,25]","essential worker",12,17,21,8.33099769789156,2.00550725042591,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Thursday","(25,44]","non essential worker",6,12,23,17.8888169160482,16.9281819412435,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Thursday","(25,44]","essential worker",4,15,16,26.6666666666667,4.71404523528283,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Thursday","(44,64]","non essential worker",6,10,19,14.0338949645466,8.41629344345665,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Thursday","(44,64]","essential worker",13,16,19,11.9563219318468,10.98819518091,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Thursday","(64,85]","non essential worker",12,18,18,8.67654098131375,3.59896193967279,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Friday","(14,25]","non essential worker",16,19,20,15,7.07106787704836,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Friday","(25,44]","non essential worker",3,5,22,15.7076642978592,6.41182356000586,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Friday","(25,44]","essential worker",16,21,21,20.0136341754715,9.99999091236971,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Friday","(44,64]","non essential worker",6,6,20,25.0543282299105,16.0908110007325,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Friday","(64,85]","non essential worker",8,18,19,18.5678848711589,34.2044543928593,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Saturday","(14,25]","non essential worker",0,18,22,12.2916639330735,7.05730724290189,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Saturday","(25,44]","non essential worker",0,19,22,18.7803858775541,15.2359192016298,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Saturday","(25,44]","essential worker",6,12,22,25.3008918474686,26.9041928959104,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Saturday","(44,64]","non essential worker",4,15,23,35.2094633419781,46.3210717955503,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Saturday","(44,64]","essential worker",1,16,17,15.647079048898,7.49999040141228,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Saturday","(64,85]","non essential worker",10,13,23,27.0443734660035,46.3467916104037,"Socializing travel","CohAge","Occup_HEROS_Worker"
"Sunday","(14,25]","NIU",8,20,22,18.5876518311189,13.2039070179372,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Sunday","(25,44]","NIU",8,16,21,20.3074389949962,17.3629067325935,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Sunday","(44,64]","retired",9,19,19,6.90438363492099,4.99390408936249,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Sunday","(44,64]","NIU",5,18,23,16.9703802326499,12.2626360818282,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Sunday","(64,85]","retired",7,10,19,18.3992278316621,14.6627947735802,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Sunday","(64,85]","NIU",6,10,17,15.3809648405062,15.4444121076431,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Wednesday","(14,25]","NIU",6,6,21,14.3280744110991,4.81193185352261,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Wednesday","(25,44]","NIU",5,20,21,12.9733716212042,11.2065219904999,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Wednesday","(44,64]","retired",14,15,23,33.3333333333333,40.0693850343536,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Wednesday","(44,64]","NIU",11,21,21,30.2520746427965,20.4418602613546,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Wednesday","(64,85]","retired",11,18,21,11.9434628252956,3.95696611671211,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Wednesday","(64,85]","NIU",10,11.5,13,30,0,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Monday","(14,25]","NIU",10,10,10,7,0,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Monday","(25,44]","NIU",5,17,22,22.6879556595179,22.2217506064248,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Monday","(44,64]","NIU",5,17,22,15.6269095236475,11.4115870056221,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Monday","(64,85]","retired",9,13,20,25.5452369020698,17.1691177181277,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Monday","(64,85]","NIU",21,21,21,12,1.77635699413333e-15,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Tuesday","(14,25]","NIU",6,8,8,15.3553657821191,12.1409008573908,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Tuesday","(25,44]","NIU",0,7,21,19.8248411646046,13.6727339913422,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Tuesday","(44,64]","retired",16,18,20,52.5,7.50000013964698,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Tuesday","(44,64]","NIU",4,18,22,16.8999018473554,10.3554780325924,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Tuesday","(64,85]","NIU",10,18,18,11.8067638883053,11.9331876428343,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Thursday","(14,25]","NIU",12,17,21,9.41788497945163,1.32780740844931,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Thursday","(25,44]","NIU",4,16,23,21.6571705395083,13.8549113446756,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Thursday","(44,64]","retired",11,11,11,20,0,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Thursday","(44,64]","NIU",6,10,19,13.3048090960585,8.93512652646775,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Thursday","(64,85]","retired",12,18,18,8.04375119489469,2.44015058480891,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Thursday","(64,85]","NIU",18,18,18,10,5.00000020942707,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Friday","(14,25]","NIU",16,19,20,15,7.07106787704836,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Friday","(25,44]","NIU",3,5,22,16.3009481567653,7.17132434286912,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Friday","(44,64]","NIU",6,6,20,25.0543282299105,16.0908110007325,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Friday","(64,85]","retired",8,13.5,18,22.4179201389383,41.7341392334315,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Friday","(64,85]","NIU",12,18,19,11.9429086153363,10.7995311150457,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Saturday","(14,25]","NIU",0,18,22,12.2916639330735,7.05730724290189,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Saturday","(25,44]","NIU",0,19,22,20.8243848706408,19.8851289371062,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Saturday","(44,64]","retired",4,15,19,30,3.552713711378e-15,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Saturday","(44,64]","NIU",1,15,23,33.4125470563584,47.4936683764334,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Saturday","(64,85]","retired",10,13,23,25.2973501156213,49.6025294333347,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Saturday","(64,85]","NIU",16,22,22,38.2178024705753,2.39473591702177,"Socializing travel","CohAge","Occup_HEROS_Retired"
"Sunday","(14,25]","not enrolled",8,12,20,20.0220679743293,7.07883144394826,"Socializing travel","CohAge","Occup_HEROS_Student"
"Sunday","(14,25]","college student",10,17,22,23.8215114531035,15.4555114208294,"Socializing travel","CohAge","Occup_HEROS_Student"
"Sunday","(14,25]","university student",10,14.5,20,10,3.93786382965585,"Socializing travel","CohAge","Occup_HEROS_Student"
"Sunday","(25,44]","not enrolled",8,16,21,21.3870413822952,18.7071529863962,"Socializing travel","CohAge","Occup_HEROS_Student"
"Sunday","(25,44]","university student",8,9,18,16.1213107813136,9.56139898994246,"Socializing travel","CohAge","Occup_HEROS_Student"
"Sunday","(44,64]","not enrolled",8,16,19,16.7933314355295,10.6492008821252,"Socializing travel","CohAge","Occup_HEROS_Student"
"Wednesday","(14,25]","not enrolled",12,12,21,16.4282707929213,4.12397388874422,"Socializing travel","CohAge","Occup_HEROS_Student"
"Wednesday","(14,25]","college student",6,6,6,8.5,3.50000002707128,"Socializing travel","CohAge","Occup_HEROS_Student"
"Wednesday","(14,25]","university student",16,17,18,15,0,"Socializing travel","CohAge","Occup_HEROS_Student"
"Wednesday","(25,44]","not enrolled",5,16,20,14.9972126044754,11.0654392990176,"Socializing travel","CohAge","Occup_HEROS_Student"
"Wednesday","(25,44]","university student",20,20.5,21,2,0,"Socializing travel","CohAge","Occup_HEROS_Student"
"Wednesday","(44,64]","not enrolled",11,21,21,15.863635366031,8.97911849435213,"Socializing travel","CohAge","Occup_HEROS_Student"
"Monday","(14,25]","university student",10,10,10,7,0,"Socializing travel","CohAge","Occup_HEROS_Student"
"Monday","(25,44]","not enrolled",5,17,22,22.6879556595179,22.2217506064248,"Socializing travel","CohAge","Occup_HEROS_Student"
"Monday","(44,64]","not enrolled",5,6,17,24.8157474315007,13.593502877631,"Socializing travel","CohAge","Occup_HEROS_Student"
"Tuesday","(14,25]","college student",6,6,6,20,15.0000001091932,"Socializing travel","CohAge","Occup_HEROS_Student"
"Tuesday","(14,25]","university student",8,8,8,12,8.03118924433951,"Socializing travel","CohAge","Occup_HEROS_Student"
"Tuesday","(25,44]","not enrolled",0,21,21,24.1926823295131,13.6113754803927,"Socializing travel","CohAge","Occup_HEROS_Student"
"Tuesday","(25,44]","college student",7,8,9,8,0,"Socializing travel","CohAge","Occup_HEROS_Student"
"Tuesday","(44,64]","not enrolled",4,10,19,12.1200067618582,10.0149973200392,"Socializing travel","CohAge","Occup_HEROS_Student"
"Tuesday","(44,64]","university student",7,7.5,8,17.5,12.5000005818362,"Socializing travel","CohAge","Occup_HEROS_Student"
"Thursday","(14,25]","not enrolled",12,13,17,7.70816039991393,2.04341602040729,"Socializing travel","CohAge","Occup_HEROS_Student"
"Thursday","(14,25]","college student",14,17,21,9.82825949590433,0.56034472333481,"Socializing travel","CohAge","Occup_HEROS_Student"
"Thursday","(25,44]","not enrolled",4,16,23,21.6571705395083,13.8549113446756,"Socializing travel","CohAge","Occup_HEROS_Student"
"Thursday","(44,64]","not enrolled",6,6,19,16.0358150710278,9.38161743340669,"Socializing travel","CohAge","Occup_HEROS_Student"
"Friday","(14,25]","college student",16,19,20,15,7.07106787704836,"Socializing travel","CohAge","Occup_HEROS_Student"
"Friday","(25,44]","not enrolled",3,5,22,16.3009481567653,7.17132434286912,"Socializing travel","CohAge","Occup_HEROS_Student"
"Friday","(44,64]","not enrolled",6,6,17,26.9377748004787,12.4873497686625,"Socializing travel","CohAge","Occup_HEROS_Student"
"Saturday","(14,25]","not enrolled",4,4,19,6.23784073741071,3.0997285589843,"Socializing travel","CohAge","Occup_HEROS_Student"
"Saturday","(14,25]","college student",0,22,22,17.0786426628337,7.91778231661714,"Socializing travel","CohAge","Occup_HEROS_Student"
"Saturday","(14,25]","university student",8,15,20,11.25,2.16506352843386,"Socializing travel","CohAge","Occup_HEROS_Student"
"Saturday","(25,44]","not enrolled",0,19,22,21.1680858452263,20.0189702861521,"Socializing travel","CohAge","Occup_HEROS_Student"
"Saturday","(25,44]","university student",19,19,19,7.5,2.50000014265603,"Socializing travel","CohAge","Occup_HEROS_Student"
"Saturday","(44,64]","not enrolled",13,16.5,23,23.2101607947589,24.1994106247273,"Socializing travel","CohAge","Occup_HEROS_Student"
"Sunday","(14,25]","worker",10,20,22,24.8311023281837,14.135022431449,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",8,16,21,22.572816579263,18.2896496308199,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","job_seeker",18,18,18,5,0,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",5,18,23,14.8816883139345,12.0595005913932,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",6,8,17,18.8090826615054,17.1941678167765,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Wednesday","(14,25]","worker",16,17,18,15,0,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Wednesday","(25,44]","worker",5,20,21,13.0830081360038,11.3964396361838,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Wednesday","(44,64]","worker",11,18,21,32.6354844997586,20.324810481852,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Wednesday","(64,85]","worker",10,11.5,13,30,0,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Monday","(25,44]","worker",5,17,19,17.9698739587388,13.8803539753884,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","worker",5,17,22,17.0722586894439,12.2381853168149,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","job_seeker",16,16.5,17,10,0,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Monday","(64,85]","worker",21,21,21,12,1.77635699413333e-15,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",0,7,21,19.8248411646046,13.6727339913422,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Tuesday","(44,64]","worker",4,18,22,20.2357092889764,11.5564494511124,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Tuesday","(44,64]","job_seeker",11,11.5,12,15,0,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Tuesday","(64,85]","worker",10,15.5,18,14.417274636929,13.1312713028072,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Thursday","(14,25]","worker",12,15.5,21,8.54946464522162,1.77020161376396,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Thursday","(25,44]","worker",6,17,23,18.2963871653785,17.2623022674918,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Thursday","(44,64]","worker",6,10,19,13.5499234119359,8.87335750908685,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Thursday","(64,85]","worker",18,18,18,10,5.00000020942707,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Friday","(25,44]","worker",3,5,22,16.6533518720757,7.3588647473791,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Friday","(25,44]","job_seeker",11,12,13,12.5,2.50000008399897,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Friday","(44,64]","worker",6,6,20,12.0914989306956,3.84819831442011,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Friday","(64,85]","worker",12,18,19,11.9429086153363,10.7995311150457,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Saturday","(14,25]","worker",4,4,22,6.5825455411425,3.42614357307382,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Saturday","(14,25]","job_seeker",8,15,20,11.25,2.16506352843386,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Saturday","(25,44]","worker",0,22,22,21.8543403887308,20.8992781739581,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Saturday","(25,44]","job_seeker",19,19,19,7.5,2.50000014265603,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","worker",1,15,23,34.3951864841187,50.5630597825452,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","job_seeker",6,11.5,17,22.5,7.50000025046824,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Saturday","(64,85]","worker",16,22,22,38.2178024705753,2.39473591702177,"Socializing travel","CohAge","Occup_HEROS_Employed"
"Sunday","(14,25]","HS_3",12,16,20,22.5,7.50000019397922,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(14,25]","HS_>4",8,10,22,18.1493023165063,13.6259860090216,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_1",11,21,21,28.3317059747805,2.35759747219592,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_2",8,16,16,31.535686978154,22.2610918865025,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_3",8,11,20,16.1383372741606,15.6372811197587,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_>4",8,14,21,17.6844172687327,14.4927041308878,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_1",5,15,19,19.1260265314434,6.50576451697062,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_2",8,19,23,12.269223792673,10.2450302320439,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_3",7,15,15,13.7556264823537,13.7887755716492,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_>4",8,16,22,18.4432631470213,12.7135125876371,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_1",7,10,17,16.3053319552038,7.46386764282216,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_2",6,10,19,17.9357904788463,17.5431871923714,"Socializing travel","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_3",8,8,8,10,0,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(14,25]","HS_2",12,12,12,20,0,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(14,25]","HS_3",16,17,18,15,0,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(14,25]","HS_>4",6,6,21,12.7889569121289,5.02360048343592,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_1",20,20,20,15,0,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_2",5,18,21,8.12484804587729,8.68726562642393,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_3",14,14.5,15,15,5.00000015182408,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_>4",7,16,16,22.3899531294497,12.9856785099683,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_2",14,17,23,38.6038740611733,26.8251860932615,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_3",19,20,21,37.5,7.50000008019736,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_>4",11,11,21,17.5376898746671,20.8346293245136,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_1",11,16.5,21,14.1332754392853,4.92430601058394,"Socializing travel","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_2",10,15.5,20,22.5559759159393,9.66783267239382,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(14,25]","HS_>4",10,10,10,7,0,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_1",12,12,18,15,3.97080891926352,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_2",8,12.5,17,20,0,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_3",12,16,22,5.73946870767197,2.77686382012678,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_>4",5,15,17,52.3240237200786,16.7170354252535,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_1",17,17,22,15.2280232384744,8.59029101031961,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_2",12,14,17,8.6817394756444,2.20306420412228,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_3",5,16,17,22.761692606744,16.3307091012941,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_>4",6,6,17,19.5897104293467,9.99157968586329,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(64,85]","HS_1",14,18,21,16.1975970545433,9.00745105308047,"Socializing travel","CohAge","HH_SIZE2"
"Monday","(64,85]","HS_2",9,13,19,32.0934238575072,18.6379366704785,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(14,25]","HS_2",8,8,8,12,8.03118924433951,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(14,25]","HS_>4",6,6,6,20,15.0000001091932,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_2",0,0,0,40,0,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_>4",6,7,21,17.939064323796,12.7599106739807,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_1",6,12,19,14.2338147817011,1.80107922078137,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_2",7,16,20,41.5396055082399,14.4119868512145,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_3",7,12,18,15.6429301002613,11.7237043529844,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_>4",4,11,22,15.8664546475566,7.29274119185686,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(64,85]","HS_1",10,18,18,17.9721046776835,13.8349410099065,"Socializing travel","CohAge","HH_SIZE2"
"Tuesday","(64,85]","HS_2",17,17.5,18,5,0,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_2",13,15,17,9,1.00000001494243,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_3",12,12,12,5,0,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_>4",14,17,21,9.82825949590433,0.56034472333481,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_1",4,15,16,26.6666666666667,4.71404523528283,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",12,17,17,27.8005932895996,18.4542261505295,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>4",6,6,23,7.14522865260078,2.47469945701579,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",6,19,19,13.838616460181,13.1687466057691,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",6,17,19,16.2350183446241,5.24348074167821,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",6,10,10,8.2243492566385,6.16188374733008,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",12,18,18,7.74984243017484,4.46506347429381,"Socializing travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",18,18,18,10,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_3",16,19,20,15,7.07106787704836,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",3,5,22,15.7076642978592,6.41182356000586,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>4",16,21,21,20.0136341754715,9.99999091236971,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",11,11,11,60,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",6,6,6,15,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",20,20,20,7,0,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>4",15,16,17,37.5,7.50000006435841,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_1",8,17,19,23.2864414587716,45.7298571591483,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",12,13.5,18,16.0811155560614,8.28803278802682,"Socializing travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_>4",18,18,18,3,4.44089225556437e-16,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_2",15,19,19,6.81695986691224,3.61265775168408,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_>4",0,22,22,13.5410685754772,7.05636591618219,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_1",17,19,19,12.2372418007627,6.37616221654276,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",5,5,22,22.2017790997045,12.9558463294719,"Socializing travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",6,16,21,21.097155457433,32.0084015842134,"Socializing travel","CohAge","HH_SIZE2"
